,dataset,file_name,width,height,mpp_x,mpp_y,width_microns,height_microns,manufacturer,magnification,tiff.XResolution,tiff.YResolution,resolution_mpp_x,resolution_mpp_y
314,tcga_luad,TCGA-95-A4VK-01Z-00-DX1.D09778E0-285E-4593-84C8-B6009DDF4E41.svs,115072,80640,0.2265,0.2265,26063.808,18264.96,aperio,40,,,,
315,tcga_luad,TCGA-50-5045-01Z-00-DX1.ec50bbfc-1721-4e94-ac11-9ebd843e11ba.svs,89209,53125,0.252,0.252,22480.668,13387.5,aperio,40,,,,
316,tcga_luad,TCGA-71-6725-01Z-00-DX1.b9e1d4aa-439d-481f-b24b-134c4e470f28.svs,76739,84215,0.252,0.252,19338.228,21222.18,aperio,40,,,,
317,tcga_luad,TCGA-97-A4M7-01Z-00-DX2.9D0A8A7E-5A84-439B-B3D1-DFA22BC6ED87.svs,111080,88768,0.2485,0.2485,27603.38,22058.847999999998,aperio,40,,,,
318,tcga_luad,TCGA-44-7662-01Z-00-DX1.2f0b6cea-795a-40ad-93a9-319858e6fb3b.svs,68106,21254,0.252,0.252,17162.712,5356.008,aperio,40,,,,
319,tcga_luad,TCGA-44-A479-01Z-00-DX1.CA5654C6-A623-452E-A8AC-DB6279CA97B1.svs,153619,56146,0.2505,0.2505,38481.5595,14064.573,aperio,40,,,,
320,tcga_luad,TCGA-67-6216-01Z-00-DX1.04da6a64-bd3a-48ed-bc99-d651e00a1aa4.svs,114150,43441,0.252,0.252,28765.8,10947.132,aperio,40,,,,
321,tcga_luad,TCGA-50-6673-01Z-00-DX1.e24fb432-3fff-4f00-a316-16d05275c1e7.svs,108394,83707,0.252,0.252,27315.288,21094.164,aperio,40,,,,
322,tcga_luad,TCGA-49-6742-01Z-00-DX4.a11201e1-9eeb-40ea-9c88-28de847ef7d8.svs,161153,83895,0.252,0.252,40610.556,21141.54,aperio,40,,,,
323,tcga_luad,TCGA-49-4494-01Z-00-DX3.e80b4534-4d6e-4d79-962e-017ffee24d67.svs,129498,72221,0.252,0.252,32633.496,18199.692,aperio,40,,,,
