wsi_id,mean_superpixel_area,magnification,mpp_x,mpp_y,norm_mpp_x,norm_mpp_y
C3N-02153-26,522719.43806613074,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01489-23,474602.7750903894,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02559-21,162955.79067076033,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01023-24,574317.479183014,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01924-25,399881.7155357646,20.0,0.322505,0.322505,0.1612525,0.1612525
C3N-02281-22,361972.0622706387,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02422-22,500495.77874060895,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02067-21,546690.0434687529,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03222-23,354251.0471458874,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03202-22,368427.6146579029,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02192-22,342365.339458328,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02588-22,424744.9162317365,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02153-23,676553.7824505768,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04040-23,296881.28149516386,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00199-23,354875.613036314,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00550-26,523997.67442888673,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02290-29,373894.28525571804,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01842-21,466107.97912455525,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03205-22,340996.84545730305,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02144-27,482675.7124525241,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03984-26,465667.37841432594,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01024-26,400957.3928927505,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02003-21,436405.0316429813,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02219-26,325002.64252465655,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04759-23,441574.2439547023,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00446-25,403721.2965623338,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03238-22,355326.21771535306,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03057-22,340153.9567408069,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03726-24,491613.99407216394,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02654-26,207304.33435518167,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00203-26,402877.932096045,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01414-24,540283.8450052533,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02582-21,409807.5811096446,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03929-26,312927.9363682592,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03726-23,394866.1849925832,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02508-22,385361.4688205402,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01021-21,497695.20801385667,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01409-21,532509.2513742567,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02572-21,403853.52177470137,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01410-23,544826.7637774221,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02587-22,465787.1642140168,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04157-23,383659.55895954685,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02152-27,443447.58107801294,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03271-23,373807.4054804216,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02153-27,528236.9706109131,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00223-27,411077.4172247779,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02764-21,206343.49133138644,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02661-21,463341.3879198516,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02380-21,488330.9773730121,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04759-26,434625.70681613206,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00446-27,502685.99865198677,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02967-21,301379.8495182563,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01074-22,509051.52500780515,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02828-27,714822.1328947372,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01823-23,477847.45306411316,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03462-22,274656.1918289282,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00549-21,459840.53899601445,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01409-24,595095.886783971,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02150-26,510789.5182704475,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02451-23,298670.4823182921,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01924-21,342980.3919859798,20.0,0.3225,0.3225,0.16125,0.16125
C3L-02616-23,438019.0903346319,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00083-21,471367.76683814154,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04040-28,91603.49656320893,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02757-22,419951.14473333803,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02087-23,592589.1463006136,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03074-22,448913.8435365268,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00549-22,414814.3484735587,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01030-26,645242.4298132387,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03984-22,336783.27687952656,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02158-22,525902.5487335713,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04382-26,193873.7173390744,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02957-26,463325.6453802708,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01022-21,643633.0475617734,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03268-24,445691.95074129803,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04173-21,465204.5663804662,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02379-23,545231.2642312321,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02757-23,551896.2768214839,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00738-21,419331.20031718636,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02559-26,288928.45726921794,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00551-24,612281.5841027685,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02144-22,487043.0506980238,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02654-27,265726.6911274201,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02000-21,455182.61305314704,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01823-22,480167.65894166235,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03268-22,449963.99536069634,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00574-26,607345.5135998313,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02728-22,340067.5626115498,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00169-27,716005.4077751479,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02421-22,393356.65191649675,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04031-27,413815.43834191567,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02764-23,431493.8857801672,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03205-21,340520.8334404095,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02729-22,388532.9020076248,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02828-26,638871.1992909494,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03212-23,304291.4334774645,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02587-23,443093.09026844794,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02144-24,453023.1143157037,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02729-23,499971.62388798787,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02146-23,489217.1310791697,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00167-21,603978.044897417,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00704-23,474957.3741169642,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00556-21,509538.1504625406,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01890-26,354964.7374437808,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02146-24,471565.9517887919,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04040-24,271011.1566942619,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01419-21,429098.59853556927,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04031-25,479332.36276362266,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03057-21,328855.8534262384,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02379-22,424920.51181813824,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01030-27,534842.8548634109,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01330-25,651881.2286588703,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02149-27,516649.0594094336,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03679-22,588297.4666506794,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00223-21,364673.03462915454,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03238-23,484332.94930989126,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02149-23,559041.8865131091,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03262-24,359315.0024082566,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00444-28,389873.14956342056,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02158-21,665646.9271409507,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02088-27,572911.1853261731,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00080-26,356941.2893866852,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01799-22,213931.53571210377,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04382-21,280505.9780023064,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03984-27,452703.8881501032,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00169-24,498345.1240164365,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03420-29,349373.0089732901,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02758-22,468063.08926766703,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01021-23,477752.468962213,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00551-26,429231.02567001793,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00913-23,359012.9493800005,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01016-21,525244.3925708558,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02957-23,432279.72069381137,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03268-21,419889.75009174587,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04759-22,428251.82340356696,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02067-23,635437.570761825,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02145-22,552133.4193290669,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02158-23,540741.9545500698,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02926-21,367523.8535689136,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02282-25,278234.8129598699,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03911-21,467625.64436309476,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02152-22,451684.1683549029,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02169-24,424285.2933691059,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03976-27,374339.3492370098,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02928-22,339443.6519374895,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04382-22,308466.46875005483,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00959-22,345160.577629757,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04757-26,402518.3066029193,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00549-23,464136.57556626224,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03921-23,431870.0072039872,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02237-22,599682.0499651025,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01071-26,350090.34051508666,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04757-21,442719.4138900945,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03890-23,437090.6124631282,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02920-24,473030.4482899125,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02423-21,398127.57262712705,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00545-21,597860.5348776797,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00546-27,463647.9647784373,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02508-23,330080.340763256,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01413-23,491430.6496055062,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00545-26,215385.13456345277,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02828-23,552770.426500378,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03052-22,460391.5522296715,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03976-21,448844.12691506086,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01889-21,435198.88237896294,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00180-26,697914.0827717526,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02728-26,441744.04635133076,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01924-27,477175.1294452097,20.0,0.3225,0.3225,0.16125,0.16125
C3N-02234-26,442238.99082521704,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02834-25,261204.98474465945,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00549-24,462385.0509632356,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01410-24,660510.5642485186,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01330-24,545877.4298532191,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01405-22,495414.5959587823,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02661-26,249034.99209890023,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01842-23,387046.0544348829,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00737-23,252612.95888699323,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00572-24,583250.3833783664,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04037-22,431881.3974286959,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02290-21,263200.9277684877,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01016-22,552026.2604291434,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02237-21,620417.2523015261,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02572-22,387358.58504165144,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00893-23,384162.4319703921,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01024-27,399913.33354569506,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04031-23,479520.0985630354,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03202-23,469552.7431108605,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02240-22,545227.5925310759,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01405-21,487996.10879933694,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02165-21,537368.0182039271,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03969-21,233371.82233590004,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01074-26,410704.1422325013,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00574-21,472225.46733859397,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03463-26,541397.5589895744,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00140-21,439260.4673722493,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00552-24,468648.3509217423,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03679-21,468170.83942632074,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02067-22,383176.9617210194,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01799-26,387254.78482902976,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02193-22,401912.04273387796,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01419-27,719312.3607942045,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01924-23,414845.5505197742,20.0,0.322503,0.322503,0.1612515,0.1612515
C3N-03420-22,378600.6233436366,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01410-22,528351.4909845445,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01416-27,480159.16120245116,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02616-25,450057.21783992054,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01030-22,530804.7386861597,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02893-22,387405.3608347686,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03222-22,384400.9337573732,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02251-27,217668.0519729499,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02142-27,785785.1519762792,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02926-23,227277.66239241883,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04176-29,151910.00120148138,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01489-24,540844.0784035106,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02234-24,546194.6562379809,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02616-26,474594.5542530432,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02146-22,522941.05179216736,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02365-21,411843.0634657931,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00217-27,451248.7307849688,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02954-26,505356.992500935,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02129-22,327392.6210837681,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03074-21,414879.1219669347,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04031-26,301349.36088837957,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03976-23,408503.3803328675,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00551-22,626919.2331106629,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02920-23,441811.97807425976,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01488-24,521018.31002200657,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04033-28,426318.48638029955,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01019-24,565525.9164038881,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00199-26,336887.1825277529,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01924-22,384681.20104426605,20.0,0.322498,0.322498,0.161249,0.161249
C3N-02424-21,378091.93709913857,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02654-28,339308.4091317304,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04031-22,431316.5688760294,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02087-27,578137.7797853672,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03054-23,273934.7779880334,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03212-21,381206.3149158212,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02950-26,349691.4210942315,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02142-24,627981.9467829396,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02451-22,248705.53479575482,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03969-24,215304.2427836515,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02654-22,454488.450866565,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03765-29,294192.45725099416,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02169-26,414879.38558972784,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02672-22,202838.8421995839,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02380-23,501084.5122534773,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02920-22,458583.09303783264,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02169-25,311277.4618550567,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00578-26,578179.4930172608,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04173-29,275001.0754668205,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03222-26,209207.37388820932,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04365-23,370368.447688881,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01682-23,331986.4264439622,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00180-23,600495.4840789563,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02923-23,522523.76015874004,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02234-23,555009.6871434916,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02141-26,533407.8912064993,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00444-27,192235.94208735623,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03271-25,446888.1494756445,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01889-26,268350.3656455579,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03976-25,406598.89599714574,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02922-26,622902.3425614542,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00546-22,437109.4625400128,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02192-26,377501.6040883026,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01924-24,423273.4554404977,20.0,0.322502,0.322502,0.161251,0.161251
C3N-03764-29,134732.98400599518,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00180-27,507878.1956039764,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04365-21,353553.1419575748,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02560-26,406987.1588138157,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04757-24,414176.4968817396,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03262-22,250426.29465167757,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03462-21,367714.58344570216,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01682-24,339919.8283124954,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02230-22,515894.41958600556,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02973-21,409267.33779730403,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00095-22,398544.5263478863,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02586-22,485946.8780294301,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00444-26,402374.8845907047,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02950-22,381409.10475809174,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02365-25,426507.2646558137,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01416-22,559609.6496682448,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02192-21,295427.77597566677,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00704-24,404891.6157170035,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00893-22,410578.19853515335,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00167-22,602761.0602806803,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02150-22,562543.2222552634,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04031-21,422006.50519162643,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01683-29,440357.0522384943,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02560-22,399183.6039154337,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02169-23,396415.08149698126,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01016-24,540608.9089945976,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02348-22,550950.3175307254,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01405-24,473893.38786487194,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00223-23,386737.8451020623,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02616-21,382063.2544126516,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02834-23,389632.0856915043,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00973-28,295839.771297562,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00180-21,510848.75278231286,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03969-22,227590.31764105096,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01415-23,571316.107582752,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02916-26,294600.72675447154,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00559-26,564851.7955719974,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02922-21,520087.9818568248,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00550-24,563232.0000536155,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00144-26,422622.38513298135,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02922-23,470107.75717092614,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02192-27,589538.6815222017,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00175-21,612180.9901782641,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03764-22,382518.6097046571,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03080-23,303072.9898982361,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03225-23,440837.1531890293,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01416-23,581659.2218456997,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03054-22,390133.6339998972,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03969-25,303779.76829460374,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01409-22,552026.3523113568,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02967-26,449982.2866143536,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02146-27,282082.4440072496,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04759-25,413583.82491347066,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02234-22,566457.9341873183,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02230-23,519269.1869006026,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02508-25,418201.24022515706,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02146-26,521246.1900197294,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00080-21,397472.4974233071,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00446-23,435674.1394984279,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01683-26,338554.2621470813,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00913-26,595604.6729093936,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00560-21,507668.4928783841,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00175-26,498332.6250755686,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02003-23,548496.49272315,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02922-24,434665.51343156316,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02090-26,748774.8168326553,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01799-27,336220.13857980975,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00572-26,660148.0427949942,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02922-22,520737.4417525943,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04037-24,369638.581095509,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01024-23,686395.5643297789,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02643-24,338789.85359445866,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02560-21,447622.1170730888,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02089-22,515195.4938435018,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04180-21,458035.93777232995,20.0,0.5031,0.5031,0.25155,0.25155
